,p1k_00001,p1k_00002,p1k_00106,p1k_00107
b1415,272.5484918648244,314.33730465379625,1814.266279333656,1713.5791548031389
b1418,273.01877900795347,289.2670231219142,170.9438130271018,151.39684975405032
b1419,101.88340132951599,87.24621892053692,74.68778323791669,77.14243819629887
b1420,69.66247826192863,56.08463862527658,189.98159368695607,271.17472269294404
b1421,6.603169675420079,6.02971550807902,66.18549476325585,60.13167408204525
b1422,167.63542154055187,179.38219586264626,253.6802847991636,226.96431358586855
b1423,13.687631851539821,11.60751487014804,26.621543000037544,25.00538921484674
b1424,77.72429831248759,74.70510203028215,103.49670611256948,107.22851026327426
b1426,58.212097837335925,36.5717738331096,241.42335262843415,261.6139452371329
b1427,49.29592672800552,39.90662763668034,49.39220983404119,54.38587613491034
b1428,34.7423905950723,34.65448786771951,14.443433059035183,13.630037459481889
b1429,20.024307656750484,23.920822926274052,18.584994227680845,20.272037047058916
b1430,103.72734997110477,98.26656909538198,72.95103416294226,69.77174761335544
b1431,172.9261689990642,167.74268989912184,172.7587799588279,180.3349801702558
b1432,68.36597935831362,59.55585323126077,47.86773890582979,48.51079027057394
b1433,9.813817085270873,9.932644102216404,16.67924211724392,17.586015800904928
b1434,30.886607009728802,22.425038361698377,23.739512781791056,23.38742078755809
b1435,72.40435181401789,68.94637132453683,75.4367867902597,77.65557385514614
b1436,14.02687334229601,8.579213175207165,13.158256380240168,8.965839490476602
b1438,43.89704616883534,54.981446350572426,33.50441578456832,34.83093941887685
b1439,30.585908875480087,37.44163264505034,31.80985798781809,33.346856672783275
b1440,18.067932224224606,27.189951295531262,72.17824666603275,68.65263750737677
b1441,7.429931072817544,7.659841161625735,26.770999311727895,27.73662537091446
b1442,8.808748565399071,7.637845933556508,16.81482420737607,12.980893192895897
b1443,4.154305810332888,5.0899150354819325,15.899100395607926,17.81944423882449
b1444,11.323987580661976,10.82904277095675,35.36251552776826,42.06348332135879
b1445,54.80448071398971,68.55953811752701,33.28226693196934,41.89130939330513
b1446,404.6567842883335,244.70085447979525,221.21760471359698,209.12627980079057
b1447,35.178655838852954,39.35081866097852,30.035325881664917,29.623916581391185
b1448,86.68285800841531,82.44368376556093,72.52562585480051,69.30975963010866
b1449,40.62026892886779,42.92663009417066,30.17492633770555,28.77299915117174
b1450,27.105906339971945,24.65943572129104,13.651158670752851,14.262046284744187
b1451,24.610046489453502,30.49514056926802,17.664721684539415,18.208182982110582
b1452,506.31266243166573,536.7904229657153,359.7447204106102,374.1043201561722
b1453,12.256665997994146,13.672444426800233,10.687487236850812,13.349175437351798
b1454,13.443685380702366,19.616902261564416,8.508454656541035,8.940060075023428
b1456,4.589966397787079,4.295792552420084,3.264629077205983,3.754026694338171
b1457,3.7689972333875312,4.107006643430309,4.033818226149119,5.8256824730830505
b1459,3.5378096091372457,3.3729984327177047,4.243940362254393,3.7933342278061932
b1460,2.7644138033554237,2.3198629803698374,1.7517838925856346,1.431570547696628
b1461,101.73558682769999,84.37134493141818,72.49244513022556,53.949003177886816
b1462,10.678738354718622,9.775931044500975,9.997666162415731,10.684783798982018
b1463,11.078118916575763,14.008294954016689,10.093386018166457,10.425301811162827
b1464,72.2470886395408,72.62102112905707,46.62095676672794,45.32178836901513
b1465,3.454892920446517,4.3054718240180385,3.6896736495106253,4.242482683071415
b1466,2.921588597835533,3.515514716881552,4.158047854197304,3.9963459452592454
b1467,4.7872085931120605,4.237722131685915,5.42603643075912,4.573027034521267
b1468,4.9772415155030165,5.212024642509136,5.635067648770645,5.623636427262598
b1469,1.4814347243344057,1.3601353996727588,3.813216613249017,2.3247724429890484
b1470,1.0,1.0,1.3634261418203515,1.0
b1471,1.174690017004187,1.0,1.2551957861058267,1.0
b1472,1.0,1.8594988364821978,1.0,1.0
b1473,21.47080097081302,23.402504257324516,16.783078153761963,18.94210513719477
b1474,2.864848776307729,3.5438107211181804,2.362132626648058,3.294099050004805
b1475,2.1334115788611507,1.8478441861448287,4.311489725521316,3.4950629466350964
b1476,4.323114226445419,4.824373619996707,6.974859137838291,5.126645901750615
b1477,70.21764397904899,77.35060008417457,66.5544249266187,63.84348599826542
b1478,114.76716823479046,115.7902196979204,70.57076338375407,68.22191513778623
b1479,290.3620454157567,305.762036463392,262.76955743724324,265.78206528195847
b1480,1365.0772589661856,1164.5739841435118,961.9619235264136,992.1697818208586
b1481,22.671249175569926,21.842836227796436,7.218625092728889,7.247283379823313
b1482,723.8909546374906,722.9726886165711,275.46749834897577,286.67123091851465
b1483,5.869268193885766,5.047152666497956,10.616091056004489,10.26340342391508
b1484,6.0814044979681405,6.828391895562091,9.784087173942254,10.694596147926429
b1485,7.336743668031152,6.019010731617472,10.120902236936521,8.385052530596742
b1486,5.575747628883127,5.645324205672284,11.981650921283443,11.312764243958554
b1487,10.916437863840988,12.126929980940657,25.485221215642543,22.434322714083105
b1488,9.904681178550627,10.884231612942774,22.40092909114248,16.59771595547386
b1489,14.374256636319725,13.818344283601041,12.753201425798888,13.16516454564868
b1490,34.36311307283806,31.92516265061964,23.7799605071482,23.35273311111203
b1491,52.04001349275112,55.9492955334952,42.9988464985172,41.05489623647367
b1492,162.30084906120328,173.7675721826212,18.410383600255628,18.57048449666369
b1493,308.86565072007147,326.6302637513112,28.97836541778192,33.22270204041977
b1494,14.214014292882089,14.59704338199368,17.85798172598382,18.857041764104522
b1495,11.708422925824742,13.015592067379018,14.84235499088877,13.717145521034672
b1496,5.462051814639111,5.302080075871395,8.749642140094753,8.276033700788876
b1497,2.443680552953944,2.5119155813705216,5.956153396564018,5.44931345538798
b1498,8.748009638870645,8.281989128903067,47.29051405236511,46.33760149741749
b1499,3.8521216574507804,4.2823364135280855,4.52551973951638,3.575830512085927
b1500,1.0,1.0,1.6167231502401926,1.6195652932730877
b1501,6.425959379003993,7.033452594295099,7.319789329646325,5.896196257603569
b1502,2.6443758164257605,3.186789375036462,2.0676387636661397,2.0725589341646184
b1504,1.3148365497124685,2.413073643197088,1.6898936929847665,1.4620486934822428
b1505,2.0184921288338673,2.52375826287544,3.2317970908916407,2.3879556705527714
b1506,2.647077303182335,2.2320894651050223,3.4061316975692235,4.021525324217685
b1507,28.67349019695657,28.223296296259797,18.721350914008404,17.69033036082294
b1508,34.18518735373039,35.659997334197186,24.781953363878802,30.864439434512686
b1511,8.556077195559663,9.007417307086751,11.041785972142058,12.782241685602783
b1512,14.6686585158991,12.011309705090227,25.703834843534743,26.589215614324633
b1513,4.374039352105182,2.79118123790907,6.087965984311093,7.948327962263759
b1514,3.437000115043031,2.4583908731418926,4.322753297541269,6.126315753050553
b1515,1.6734268194795494,2.007508699991053,3.828355714161144,4.212006176680915
b1516,5.73916718701669,5.889814953079498,10.310530132587342,12.272091146720362
b1517,6.343595687395358,8.137957612578681,13.406273226639065,12.3431371971728
b1518,14.787893443542957,15.611472824500234,16.94579030966837,17.01927584699897
b1519,67.51886536203475,65.58807751478771,37.038083177811,36.23440889006005
b1520,34.25293316825217,42.27564945686838,10.074929497766105,9.312331744250114
b1521,4.338958699840376,4.789606588828443,7.811987517527616,5.731225879586123
b1522,9.464719393014292,7.332000879833935,8.084509602210893,9.928798565719255
b1523,34.43564159385869,30.17997071834836,32.8845868322824,30.64619930385738
b1524,50.233711714218416,58.73937805216022,50.529455303871885,51.551715813663016
b1525,26.997475109444693,27.28988414929728,25.439819334764366,26.0823582431859
b1526,22.228978795098733,19.999592213369517,20.10583145000391,19.637535575420188
b1527,3.097217663477512,3.241165187146936,2.4224421042366684,2.978611745094647
b1528,23.73960511084291,16.540250694950583,8.382036292174456,7.3860483160193455
b1529,37.39765789254844,41.934579256852224,25.01886645829333,24.76116626850099
b1530,32.51405298799163,42.97315986809614,24.01865991205855,27.22683981140996
b1531,54.98462963816965,51.80441331760398,41.06773213212011,47.641649781336476
b1532,16.267416248082352,15.846951832813092,6.57585313385521,9.962478771868808
b1533,58.76935852089953,59.082036985949436,49.70879438127691,47.88870142099557
b1534,11.554179797553083,14.47415675431839,7.578380261584476,8.951087938871805
b1535,10.94438273908638,12.509175559307831,14.293810114688519,15.318842346532652
b1536,23.545661635947248,22.00194185294293,14.671481123493072,12.861601195650668
b1537,14.850988328504464,13.529797503771714,6.882041601021892,6.909148756795707
b1538,111.88017016645901,123.24537382805886,93.15037512954483,94.95407891313646
b1539,456.43193201684073,425.222867640116,356.38114222867574,353.0922383512818
b1540,114.15555563331449,118.5936436867743,82.40745575545715,88.13955887176544
b1541,29.682535685452777,29.19913137738013,29.133458980909456,29.263110891820865
b1542,4.203962918756818,5.622230622798755,5.346188603306936,4.442594836707209
b1543,3.473820835353998,2.7531357571624704,2.3314303520618562,2.6241875232993284
b1544,1.0,1.0,1.0,1.0
b1545,1.0,1.0,1.0,1.0
b1546,7.965758666751485,4.908031794877824,7.783954645272907,8.454144942873986
b1547,2.2152102341423543,2.5583428954157372,2.014423125013793,2.146485309432723
b1548,7.159197134192197,4.510372419173417,3.7849919083896095,3.5826090129182897
b1549,1.0,2.8256498886020647,2.1884300104779015,2.790860264583269
b1550,430.47505139213126,311.4863879092048,469.7946591591218,546.6874736667552
b1551,2.0716551795759446,1.0,1.0,1.0
b1552,3.3546226482943684,5.69697717876313,5.013043593945241,4.455603610243693
b1553,2.0070976376186795,2.004474035518666,1.7356095397027922,1.4926663785518046
b1554,2.252271221285156,2.873513368368419,1.686017885896926,1.4594529147622688
b1555,4.750793126841867,4.206590189313858,2.565527996280046,2.965928335561792
b1556,3.3219195554285226,1.0,1.56532955347206,1.5679348526117651
b1557,42.0205787997046,31.106319000482134,45.09570522148856,30.532612334321705
b1558,8.06386794354255,9.219710061789502,10.172671071655346,7.335273283214104
b1559,6.106372883936185,7.975291804568301,6.351486137593028,5.235753163942228
b1560,1.636869363821511,1.4764076857832997,1.465185461607288,1.467329250271076
b1561,12.277894982718907,8.940128091111285,8.753091022588583,11.70962865040287
b1562,95.30565576218754,77.9581645491386,105.10761168684917,106.37375880012993
b1563,205.90940072367343,188.58552603574154,155.75896538450448,136.87841348658094
b1564,118.72132143979806,136.4784355453192,140.41026805074696,144.630724272819
b1565,1.5463340123777694,1.8173661263334577,2.5962246222735503,2.202685569658986
b1566,17.5672097979269,12.266397966459945,91.57496205333544,101.20212750894166
b1567,3.2290427718625705,2.6674268981787805,5.070372787628094,3.4534785621778337
b1568,3.8724777989025667,2.7189968029228178,1.839252120930471,3.107799452326286
b1569,1.0,2.0827452875165346,1.528619842647784,3.6552798303731175
b1570,168.58795846001166,140.76960769434928,103.65719605582353,115.55580052561305
b1571,5.286620717714522,2.603295095238217,3.3482919933838673,8.077342009140851
b1572,3.591912345317939,8.755477873374248,8.572786583047323,4.803842733743816
b1573,10.160449750147103,14.704878614142846,12.151706273698727,9.402323849892454
b1575,3.653624544015985,1.0,2.292181837583472,2.2981368059601905
b1577,3.904290258909661,3.9872468854135077,4.579806688106619,6.461054350196534
b1578,1.2544569372094334,2.5227642900652705,1.7434470851911186,1.7468732310149775
b1579,4.212279685167673,5.387965522318294,3.5503588909397577,3.254658663877989
b1580,5.097505097725458,4.678147571441328,5.5492401742623345,4.247251040555958
b1581,3.7519046577620543,3.0585517259288957,8.336721322068453,7.562802741546562
b1582,20.42743700676827,23.181366997710672,25.272865258671473,23.88412726434027
b1583,349.5323458317478,384.2156555099658,279.14214048487935,271.81525084348544
b1584,217.94426986556755,207.4221000668031,174.48059419700704,161.7225261541148
b1585,54.13962726671388,67.13423141312566,48.23006398642635,44.13429260698334
b1586,100.9791243594829,86.00607718134077,86.79707346136185,83.58440915183255
b1587,3.617540957691601,3.6794251770749082,1.6037635783263327,2.2636374971949786
b1588,11.000346600531152,10.595959254454788,6.893980399797234,6.668102291295889
b1589,7.221842689590468,9.094305332592464,4.951818242129791,6.5580420532510875
b1590,19.770886501192077,20.014517260552747,17.852771544605616,22.091306953201325
b1591,46.66819339189635,58.749907211445105,44.2849399047754,43.28759801586978
b1592,7.9158844983654735,8.362147405416696,7.703000532248933,7.733891045606886
b1593,18.774694520499914,23.280273205959936,16.96568636630672,27.96711351751394
b1594,46.594056710067576,52.82543063490648,50.00448812927839,58.770277405865635
b1595,13.342015348813629,14.708711079190405,11.107637128280548,9.782026174445555
b1596,17.26454654439897,15.958973371846639,15.509223578646663,15.478262651503842
b1597,18.85398337560579,13.950888530976727,14.43618202290128,15.292108135740651
b1598,71.1660362008039,62.15927126299476,45.12046416346313,43.682169645301755
b1599,9.105610082135318,13.126741081551861,7.290576127506471,8.43478352584267
b1600,15.159902859165696,19.451035354347276,9.340927847628588,11.725589350039632
b1601,7.622518380126951,6.316433589839284,7.84294555826827,7.04480225897599
b1602,926.0768227082173,955.899011058145,709.8426734750054,674.6026278396082
b1603,1228.8274213411116,1318.4630364537236,946.9036566780632,843.1529160571359
b1604,154.20246356979357,188.38702294683017,220.92934874350982,204.93729226446507
b1605,8.131969825916583,11.127538644660413,11.418741628122858,14.926107534547109
b1606,42.15867358905011,43.89645962928152,31.90780997365687,34.934696582346334
b1607,87.07687493061472,94.0483760122164,64.59957480474546,59.78125723716935
b1608,108.27268342713536,113.20393505542783,106.32089588189788,113.28072039644836
b1609,43.50075793953365,48.6407685433406,47.33097138344008,49.334658318053535
b1610,34.61540311259924,33.54171850614282,27.523074289928665,23.292358985710678
b1611,56.72606933190619,66.37881106960134,99.28036862165955,100.51966109323867
b1612,317.4915922503038,349.5195567284439,777.2623512658487,739.7994496548866
b1613,120.41300566021935,140.51939353882113,137.95973743966172,130.4543748309047
b1614,247.61278397433279,265.2026317602831,178.94731141601636,183.18175815227423
b1615,1.660261484352591,2.7780618587809847,3.1219952926081507,2.550381398469561
